AQSID,SiteName,Latitude,Longitude,CountyName,parameter name
390071001,Conneaut,41.959695,-80.572808,ASHTABULA,['OZONE']
390130006,Shadyside,39.9679,-80.7464,BELMONT,"['NO2', 'SO2']"
390170018,Middletown Airport,39.529481,-84.393364,BUTLER,['OZONE']
390170019,Amanda Elem,39.478849,-84.407675,BUTLER,['SO2']
390170020,Yankee,39.472436,-84.394952,BUTLER,['SO2']
390170021,Made,39.464718,-84.403774,BUTLER,['SO2']
390170023,Crawford Woods,39.384671,-84.540537,BUTLER,['OZONE']
390179991,Oxford,39.5327,-84.7286,BUTLER,['OZONE']
390230001,Springfield Well Fd,40.00103,-83.80456,CLARK,['OZONE']
390230003,Mud Run,39.85567,-83.99773,CLARK,['OZONE']
390230005,Springfield Fire St1,39.92882,-83.80949,CLARK,['PM2.5']
390250022,Batavia,39.0828,-84.1441,CLERMONT,"['OZONE', 'PM2.5']"
390271002,Wilmington,39.430038,-83.788502,CLINTON,['OZONE']
390350034,District 6,41.55523,-81.575256,CUYAHOGA,['OZONE']
390350038,St Theodosius,41.477011,-81.682383,CUYAHOGA,"['PM2.5', 'SO2']"
390350060,GT Craig NCore PAMS,41.492191,-81.678552,CUYAHOGA,"['NO2', 'CO', 'PM10', 'SO2', 'OZONE']"
390350064,Berea BOE,41.36189,-81.864608,CUYAHOGA,['OZONE']
390350065,Harvard Yards,41.446682,-81.662419,CUYAHOGA,['SO2']
390355002,Mayfield,41.537041,-81.458889,CUYAHOGA,['OZONE']
390410002,Delaware,40.356694,-83.063971,DELAWARE,['OZONE']
390490038,Smoky Row Near Road,40.11109,-83.065376,FRANKLIN,"['NO2', 'CO', 'PM2.5']"
390490081,Maple Canyon,40.087807,-82.959585,FRANKLIN,['OZONE']
390530006,Guiding Hand,38.949976,-82.110097,GALLIA,['SO2']
390550004,Notre Dame,41.515051,-81.249906,GEAUGA,['OZONE']
390570006,Xenia,39.66575,-83.94285,GREENE,['OZONE']
390610006,Sycamore,39.2787,-84.36612,HAMILTON,"['OZONE', 'PM2.5']"
390610010,Colerain,39.21494,-84.69086,HAMILTON,"['OZONE', 'PM2.5', 'SO2']"
390610040,Taft NCore PAMS,39.12886,-84.50404,HAMILTON,"['NO2', 'CO', 'PM2.5', 'PM10', 'SO2', 'OZONE']"
390610042,Lower Price Hill,39.10492,-84.55117,HAMILTON,['PM2.5']
390610048,Cincinnati Near Road,39.146025,-84.538375,HAMILTON,"['NO2', 'CO', 'PM2.5']"
390630005,Sunny Farms West,0.410931,-83.423448,HANCOCK,['SO2']
390810017,Steubenville,40.366452,-80.615691,JEFFERSON,"['OZONE', 'PM2.5', 'SO2']"
390830003,Centerburg WWTP,40.27886,-82.67956,KNOX,['OZONE']
390850003,Eastlake,41.673006,-81.422455,LAKE,['OZONE']
390850007,Painesville,41.726811,-81.242156,LAKE,"['OZONE', 'PM2.5', 'SO2']"
390870011,Wilgus,38.62901,-82.45886,LAWRENCE,['OZONE']
390870012,ODOT Ironton,38.508114,-82.659301,LAWRENCE,"['OZONE', 'PM2.5', 'SO2']"
390890005,Heath,40.026037,-82.433,LICKING,['OZONE']
390890008,Reynoldsburg,39.954475,-82.758875,LICKING,['OZONE']
390930018,Sheffield,41.420882,-82.095729,LORAIN,['OZONE']
390950024,Erie,41.644067,-83.54625,LUCAS,"['OZONE', 'PM2.5']"
390950027,Waterville,41.494174,-83.718944,LUCAS,['OZONE']
390950035,Cooley,41.669001,-83.28717,LUCAS,['OZONE']
390970007,London,39.78819,-83.47606,MADISON,"['OZONE', 'PM2.5']"
390990015,Youngstown State,41.106182,-80.640576,MAHONING,"['OZONE', 'PM2.5', 'SO2']"
391030004,Chippewa,41.0604,-81.9239,MEDINA,"['OZONE', 'PM2.5']"
391090005,Miami East HS,40.08455,-84.11412,MIAMI,['OZONE']
391130038,Sinclair,39.758235,-84.197375,MONTGOMERY,['PM2.5']
391150004,Hackney,39.632301,-81.670097,MORGAN,['SO2']
391219991,Quaker City,39.9428,-81.3373,NOBLE,['OZONE']
391331001,Lake Rockwell,41.182466,-81.330486,PORTAGE,['OZONE']
391351001,Preble NCore,39.83562,-84.72049,PREBLE,"['OZONE', 'CO', 'PM2.5', 'SO2']"
391510016,Malone Univ,40.828052,-81.378333,STARK,['OZONE']
391510020,Canton,40.800717,-81.373,STARK,['PM2.5']
391510022,Brewster,40.712778,-81.598333,STARK,['OZONE']
391514005,Alliance,40.931398,-81.123519,STARK,['OZONE']
391530017,East HS,41.063526,-81.468956,SUMMIT,"['PM2.5', 'SO2']"
391530026,North HS,41.103028,-81.496253,SUMMIT,['OZONE']
391550011,TCSE,41.240537,-80.662759,TRUMBULL,['OZONE']
391550013,Kinsman Maintenance,41.45465,-80.58841,TRUMBULL,['OZONE']
391550014,Laird Eng Bldg,41.23172,-80.80116,TRUMBULL,['PM2.5']
391670004,Marietta WTP,39.432093,-81.460402,WASHINGTON,['OZONE']
391670011,Globe,39.58427,-81.67015,WASHINGTON,['SO2']
391730003,Bowling Green,41.377685,-83.611104,WOOD,['OZONE']
400170101,Yukon,35.4794,-97.7508,CANADIAN,['OZONE']
400190096,Choctaw,35.477798,-97.3022,CARTER,['OZONE']
400190297,Healdton,34.256901,-97.474197,CARTER,"['PM10', 'OZONE', 'PM2.5']"
400270049,Moore,35.32,-97.4883,CLEVELAND,"['PM10', 'OZONE', 'PM2.5']"
400310651,Lawton North,34.632999,-98.428802,COMANCHE,"['PM10', 'OZONE', 'PM2.5']"
400370144,Mannford,36.1053,-96.3608,CREEK,['OZONE']
400430860,Seiling,36.1589,-98.9353,DEWEY,"['PM10', 'OZONE', 'PM2.5']"
400470555,Kremlin,36.512293,-97.845627,GARFIELD,['SO2']
400670671,Waurika,34.2267,-98.036697,JEFFERSON,['OZONE']
400690324,Tishomingo,34.198875,-96.67308,JOHNSTON,['OZONE']
400710602,Ponca City,36.704201,-97.087502,KAY,"['PM10', 'PM2.5', 'SO2']"
400750711,Great Plains,34.745832,-98.967698,KIOWA,['OZONE']
400871074,Kessler,34.984686,-97.522753,MC CLAIN,['OZONE']
400979014,PRYOR,36.228298,-95.25,MAYES,['OZONE']
401050207,Union,36.918242,-95.632127,NOWATA,"['PM10', 'OZONE', 'PM2.5']"
401090097,Near Road OKC,35.502968,-97.577674,OKLAHOMA,"['PM10', 'NO2', 'CO', 'PM2.5']"
401091037,North OKC,35.612801,-97.472198,OKLAHOMA,"['NO2', 'CO', 'PM2.5', 'PM10', 'SO2', 'OZONE']"
401130226,Skiatook,36.35586,-96.01243,OSAGE,['OZONE']
401210415,McAlester,34.906082,-95.794128,PITTSBURG,"['PM10', 'OZONE', 'PM2.5']"
401239030,Mobile - Chickasaw,34.776389,-96.677778,PONTOTOC,"['PM10', 'OZONE', 'PM2.5']"
401359021,ROLAND,35.408138,-94.524414,SEQUOYAH,"['NO2', 'OZONE', 'PM2.5']"
401430174,Glenpool,35.9525,-96.0033,TULSA,"['PM10', 'OZONE', 'PM2.5']"
401430175,Tulsa 0175,36.149876,-96.011665,TULSA,['SO2']
401430178,Lynn Lane,36.1336,-95.7636,TULSA,['OZONE']
401431127,Tulsa,36.206699,-95.976402,TULSA,"['NO2', 'CO', 'PM2.5', 'PM10', 'SO2', 'OZONE']"
410030014,Corvallis EPA Office,44.565803,-123.292706,BENTON,['PM2.5']
410150002,Brookings CPFA,42.054597,-124.276768,CURRY,['PM2.5']
410170120,Bend - Pump Station,44.063916,-121.312554,DESCHUTES,['PM2.5']
410171001,Redmond High School,44.275,-121.1905,DESCHUTES,['PM2.5']
410190004,Roseburg Fire Dept,43.152911,-123.382212,DOUGLAS,['PM2.5']
410230002,John Day Dayton St,44.417999,-118.951302,GRANT,['PM2.5']
410290201,Talent - Rapp Lane,42.229891,-122.7877,JACKSON,"['OZONE', 'PM2.5']"
410290203,Ashland Fire Dept,42.1941,-122.7086,JACKSON,['PM2.5']
410291002,Medford MTV,42.341987,-122.9102,JACKSON,
410352040,Chiloquin,42.541077,-121.921636,KLAMATH,['PM2.5']
410390059,Eugene - Highway 99,44.067223,-123.14135,LANE,['PM2.5']
410390060,Eugene - Amazon Park,44.0263,-123.08377,LANE,"['OZONE', 'PM2.5']"
410390101,Eugene - Wilkes Dr.,44.1158,-123.12107,LANE,['PM2.5']
410430104,Mill City,44.752092,-122.479672,LINN,['PM2.5']
410432003,Lyons,44.778743,-122.617048,LINN,['PM2.5']
410470004,Turner - CJHS,44.81029,-122.915085,MARION,"['OZONE', 'PM2.5']"
410470007,Silverton,45.014998,-122.790382,MARION,['PM2.5']
410470123,Detroit Lake,44.728314,-122.182756,MARION,['PM2.5']
410610120,Cove - City Hall,45.300884,-117.812896,UNION,['PM2.5']
410670005,Portland Near Road,45.39916,-122.7455,WASHINGTON,"['CO', 'NO2', 'OZONE', 'PM2.5']"
420010001,Arendtsville,39.9233,-77.3081,ADAMS,"['OZONE', 'PM2.5']"
420030002,Avalon,40.499789,-80.071347,ALLEGHENY,['PM2.5']
420030008,Lawrenceville,40.4656,-79.9611,ALLEGHENY,"['OZONE', 'PM2.5']"
420030064,Liberty (SAHS),40.323898,-79.868301,ALLEGHENY,['PM2.5']
420030067,South Fayette,40.381901,-80.1856,ALLEGHENY,['OZONE']
420031008,Harrison Township,40.613864,-79.729569,ALLEGHENY,['OZONE']
420031301,North Braddock,40.402267,-79.860942,ALLEGHENY,['PM2.5']
420033007,Clairton,40.294381,-79.885303,ALLEGHENY,['PM2.5']
420050001,Kittanning,40.8142,-79.565,ARMSTRONG,"['OZONE', 'PM2.5']"
420070005,Brighton Township,40.6847,-80.3597,BEAVER,['OZONE']
420070008,Fort McIntosh,40.691857,-80.299211,BEAVER,"['OZONE', 'PM2.5']"
420070014,Beaver Falls,40.747799,-80.316704,BEAVER,"['OZONE', 'PM2.5']"
420110006,Kutztown,40.51408,-75.789703,BERKS,['OZONE']
420110011,Reading Airport,40.3833,-75.9686,BERKS,"['OZONE', 'PM2.5']"
420130801,Altoona,40.515,-78.3889,BLAIR,"['OZONE', 'PM2.5']"
420150011,Towanda,41.705226,-76.512726,BRADFORD,"['OZONE', 'PM2.5']"
420210011,Johnstown,40.3097,-78.9158,CAMBRIA,"['OZONE', 'PM2.5']"
420270100,State College,40.8114,-77.8769,CENTRE,"['OZONE', 'PM2.5']"
420279991,Penn State,40.7208,-77.9319,CENTRE,['OZONE']
420290100,New Garden,39.8344,-75.7678,CHESTER,"['OZONE', 'PM2.5']"
420410101,Carlisle,40.2464,-77.1867,CUMBERLAND,['PM2.5']
420430401,Harrisburg,40.246992,-76.846988,DAUPHIN,"['OZONE', 'PM2.5']"
420431100,Hershey,40.2722,-76.6814,DAUPHIN,['OZONE']
420450109,Marcus Hook,39.818715,-75.413973,DELAWARE,['PM2.5']
420479991,Kane Exp. Forest,41.598,-78.7674,ELK,['OZONE']
420510524,Uniontown,39.917663,-79.805499,FAYETTE,"['OZONE', 'PM2.5']"
420550001,Methodist Hill,39.9611,-77.4756,FRANKLIN,['OZONE']
420590002,Holbrook,39.82,-80.2897,GREENE,"['OZONE', 'PM2.5']"
420630004,Strongstown,40.5633,-78.92,INDIANA,"['OZONE', 'PM2.5']"
420690101,Peckville,41.4789,-75.5781,LACKAWANNA,['OZONE']
420692006,Scranton,41.4428,-75.6231,LACKAWANNA,"['OZONE', 'PM2.5']"
420710012,Lancaster DW,40.0439,-76.1125,LANCASTER,"['OZONE', 'PM2.5']"
420730015,New Castle,40.9958,-80.3467,LAWRENCE,['OZONE']
420770004,Allentown,40.6119,-75.4325,LEHIGH,"['OZONE', 'PM2.5']"
420810100,Montoursville,41.2508,-76.9239,LYCOMING,['OZONE']
420850100,Farrell,41.215,-80.485,MERCER,"['OZONE', 'PM2.5']"
420859991,M.K. Goddard,41.4271,-80.1451,MERCER,['OZONE']
420890002,Swiftwater,41.083099,-75.3283,MONROE,['OZONE']
420910013,Norristown,40.1122,-75.3092,MONTGOMERY,"['OZONE', 'PM2.5']"
420950025,Freemansburg,40.6281,-75.3411,NORTHAMPTON,"['OZONE', 'PM2.5']"
421010004,LABP,40.00892,-75.09777,PHILADELPHIA,['OZONE']
421010024,NEA,40.0767,-75.0108,PHILADELPHIA,['OZONE']
421010048,NEW,39.991389,-75.080833,PHILADELPHIA,"['NO2', 'CO', 'PM2.5', 'PM10', 'SO2', 'OZONE']"
421010055,RIT,39.922516,-75.186783,PHILADELPHIA,"['PM2.5', 'SO2']"
421010057,FAB,39.9603,-75.1424,PHILADELPHIA,['PM2.5']
421010075,TOR,40.054171,-74.985166,PHILADELPHIA,"['NO2', 'CO', 'PM2.5']"
421010076,MON,39.988842,-75.207205,PHILADELPHIA,"['NO2', 'CO']"
421119991,Laurel Hill,39.9878,-79.2514,SOMERSET,['OZONE']
421174000,Tioga County,41.6447,-76.9392,TIOGA,"['OZONE', 'PM2.5']"
421250005,Charleroi,40.1469,-79.9033,WASHINGTON,"['OZONE', 'PM2.5']"
421255001,Florence,40.4447,-80.42,WASHINGTON,"['OZONE', 'PM2.5']"
421255200,Houston,40.269,-80.244,WASHINGTON,"['OZONE', 'PM2.5']"
421290008,Greensburg,40.3053,-79.5061,WESTMORELAND,"['OZONE', 'PM2.5']"
421330008,York,39.9653,-76.6994,YORK,"['OZONE', 'PM2.5']"
421330011,York DW,39.8608,-76.4619,YORK,['OZONE']
440030002,W Greenwich,41.615,-71.7197,KENT,"['OZONE', 'PM2.5']"
440070022,CCRI Providence,41.807523,-71.41392,PROVIDENCE,['PM2.5']
440071010,E Providence,41.840302,-71.361702,PROVIDENCE,"['NO2', 'CO', 'PM2.5', 'SO2', 'OZONE']"
440090007,Narragansett,41.4942,-71.4219,WASHINGTON,"['OZONE', 'PM2.5']"
450030003,Jackson,33.342201,-81.788597,AIKEN,"['OZONE', 'PM2.5']"
450070006,Garrison Arena,34.635958,-82.810667,ANDERSON,['OZONE']
450151002,Moncks Corner,33.183016,-80.030712,BERKELEY,['OZONE']
450190003,Jenkins Avenue,32.88229,-79.977539,CHARLESTON,"['PM10', 'NO2', 'SO2']"
450190046,Cape Romain,32.941002,-79.656998,CHARLESTON,"['NO2', 'OZONE', 'PM2.5']"
450250001,Chesterfield,34.615299,-80.198898,CHESTERFIELD,"['OZONE', 'PM2.5']"
450310003,Pee Dee,34.285599,-79.744698,DARLINGTON,['OZONE']
450450015,Greenville-ESC,34.843899,-82.414597,GREENVILLE,"['PM10', 'NO2', 'PM2.5', 'SO2']"
450450016,Hillcrest,34.751801,-82.256699,GREENVILLE,['OZONE']
450510008,Coastal Carolina,33.8005,-78.9941,HORRY,"['OZONE', 'PM2.5']"
450630010,Cayce City Hall,33.969145,-81.06629,LEXINGTON,['PM10']
450790007,Parklane,34.093899,-80.962196,RICHLAND,"['OZONE', 'CO', 'PM2.5', 'SO2']"
450790021,Congaree Bluff,33.814701,-80.781097,RICHLAND,['OZONE']
450790022,Irmo DJJ,34.075687,-81.124988,RICHLAND,['PM2.5']
450791001,Sandhill,34.1311,-80.868301,RICHLAND,"['NO2', 'OZONE']"
450830009,North Spartanburg FS,34.988602,-82.0756,SPARTANBURG,['OZONE']
450830011,TK Gregg,34.955601,-81.924797,SPARTANBURG,['PM2.5']
450910008,York Landfill,34.977,-81.207,YORK,"['OZONE', 'SO2']"
460110003,Research Farm,44.348604,-96.807299,BROOKINGS,"['PM10', 'OZONE', 'PM2.5']"
460130004,Aberdeen,45.468596,-98.494061,BROWN,"['PM10', 'PM2.5']"
460270001,Vermillion,42.789453,-96.903867,CLAY,"['OZONE', 'PM2.5']"
460290002,Watertown,44.89965,-97.128802,CODINGTON,"['PM10', 'OZONE', 'PM2.5']"
460330132,WIND CAVE,43.557613,-103.483658,CUSTER,"['PM10', 'OZONE', 'PM2.5']"
460650003,Pierre,44.373786,-100.287269,HUGHES,['PM2.5']
460710001,Badlands,43.746944,-101.941109,JACKSON,"['PM10', 'OZONE', 'PM2.5']"
460990009,SF-USD,43.59901,-96.78331,MINNEHAHA,"['PM10', 'OZONE', 'PM2.5']"
461030020,Credit Union,44.087397,-103.273777,PENNINGTON,"['PM10', 'PM2.5']"
470010101,Freels,35.965,-84.223099,ANDERSON,['OZONE']
470090101,Look Rock - GSMNP,35.63346,-83.94158,BLOUNT,"['OZONE', 'CO', 'PM2.5']"
470090102,Cades Cove - GSMNP,35.6031,-83.7836,BLOUNT,['OZONE']
470259991,Speedwell,36.47,-83.83,CLAIBORNE,['OZONE']
470370011,EAST HEALTH CENTER,36.2047,-86.7444,DAVIDSON,['OZONE']
470370023,LOCKELAND,36.1767,-86.7386,DAVIDSON,['PM2.5']
470370026,PERCY PRIEST DAM,36.1506,-86.6211,DAVIDSON,['OZONE']
470419991,Edgar Evins,36.0388,-85.7331,DE KALB,['OZONE']
470450004,DYERSBURG,36.0528,-89.3819,DYER,['PM2.5']
470651011,Soddy Daisy,35.14,-85.1697,HAMILTON,['OZONE']
470654002,Riverside,35.0508,-85.2931,HAMILTON,['PM2.5']
470654003,Eastside,35.1028,-85.1622,HAMILTON,['OZONE']
470890002,NMARKET,36.1144,-83.6014,JEFFERSON,['OZONE']
470930021,EASTKNOX,36.085,-83.7644,KNOX,['OZONE']
470931013,AIR LAB,35.9803,-83.9306,KNOX,['PM2.5']
470931017,Rule,35.97773,-83.9504,KNOX,['PM2.5']
470931020,SPRINGHILL,36.0183,-83.8761,KNOX,"['OZONE', 'PM2.5']"
470990003,Loretto,35.116866,-87.419726,LAWRENCE,['PM2.5']
471050109,LOUDONMS,35.7197,-84.3417,LOUDON,"['OZONE', 'PM2.5']"
471071002,ATHENS,35.4511,-84.5992,MC MINN,['PM2.5']
471250009,Clarksville,36.51282,-87.331,MONTGOMERY,['PM2.5']
471410005,Cookeville,36.1857,-85.4921,PUTNAM,['PM2.5']
471450004,Harriman,35.9386,-84.5439,ROANE,['PM2.5']
471570021,FRAYSER,35.2175,-90.0194,SHELBY,['OZONE']
471570075,SHELBY FARMS,35.151588,-89.85022,SHELBY,"['OZONE', 'PM2.5']"
471571004,ORGILL,35.3772,-89.8319,SHELBY,['OZONE']
471631007,Kingsport,36.5408,-82.5217,SULLIVAN,['PM2.5']
471632002,BVILLE,36.5408,-82.4258,SULLIVAN,['OZONE']
471632003,KSPORT,36.5819,-82.4858,SULLIVAN,['OZONE']
471636002,Skyland Drive,36.52102,-82.516306,SULLIVAN,['SO2']
471636003,Andrew Johnson Elem.,36.526416,-82.528679,SULLIVAN,['SO2']
471636004,Happy Hill,36.513052,-82.550459,SULLIVAN,['SO2']
471650007,HVILLE,36.2975,-86.6525,SUMNER,"['OZONE', 'PM2.5']"
471870106,FVIEW,35.9514,-87.1375,WILLIAMSON,['OZONE']
471890103,CEDARS,36.0603,-86.2861,WILSON,['OZONE']
480131090,Von Ormy Highway 16,29.162942,-98.589126,ATASCOSA,['PM2.5']
480211612,Bastrop C1612,30.108222,-97.293741,BASTROP,['OZONE']
480211613,Elgin C1613,30.347808,-97.378508,BASTROP,['OZONE']
480271045,Temple Georgia C1045,31.122527,-97.431158,BELL,"['OZONE', 'PM2.5']"
480271047,Killeen C1047,31.088002,-97.679734,BELL,['OZONE']
480290052,Camp Bullis C58,29.6322,-98.565002,BEXAR,['OZONE']
480290059,Calaveras Lake C59,29.275299,-98.311699,BEXAR,"['OZONE', 'PM2.5']"
480290502,Fair Oaks Ranch C502,29.73,-98.6256,BEXAR,
480371031,Texarkana New Boston,33.435489,-94.075671,BOWIE,['PM2.5']
480391003,Clute C11,29.0111,-95.3975,BRAZORIA,
480391016,Lake Jackson C1016,29.0436,-95.4736,BRAZORIA,['OZONE']
480430101,Big Bend  NP,29.3025,-103.178101,BREWSTER,"['OZONE', 'PM2.5']"
480551604,Lockhart C1604,29.864581,-97.664869,CALDWELL,['OZONE']
480610006,Brownsville C80,25.8925,-97.4936,CAMERON,['PM2.5']
480710013,Smith Point C96,29.546244,-94.786969,CHAMBERS,
480850005,Frisco C31,33.1325,-96.7861,COLLIN,['OZONE']
480850009,Frisco Eubanks C1010,33.144662,-96.828809,COLLIN,
481130075,Dallas North C63,32.919206,-96.808498,DALLAS,['OZONE']
481211032,Pilot Point C1032,33.4107,-96.9437,DENTON,['OZONE']
481391044,Italy C1044,32.1772,-96.8711,ELLIS,['OZONE']
481410029,Ivanhoe C414,31.7864,-106.3242,EL PASO,['OZONE']
481410044,Chamizal C41,31.7656,-106.455,EL PASO,"['OZONE', 'PM2.5']"
481410047,El Paso Womble C123,31.775942,-106.413177,EL PASO,
481410057,Socorro Hueco C49,31.66752,-106.28774,EL PASO,"['PM10', 'OZONE', 'PM2.5']"
481410058,Skyline Park C72,31.893889,-106.425556,EL PASO,['OZONE']
481411021,Ojo De Agua C1021,31.862441,-106.547562,EL PASO,['OZONE']
481830001,Longview C19/C127,32.378682,-94.711811,GREGG,['OZONE']
482010024,Houston Aldine C8,29.9011,-95.3261,HARRIS,"['OZONE', 'PM2.5']"
482010026,Channelview C15,29.8025,-95.1256,HARRIS,['OZONE']
482010036,Jacinto Port C1036,29.7761,-95.105,HARRIS,
482010047,Lang C408,29.8342,-95.4892,HARRIS,['OZONE']
482010051,Houston Croquet C409,29.6239,-95.4742,HARRIS,['OZONE']
482010057,Galena Park C167,29.73428,-95.238168,HARRIS,
482010058,Baytown C148,29.7708,-95.0311,HARRIS,['PM2.5']
482010061,Shore Acres C145,29.6147,-95.0181,HARRIS,
482010062,Houston Monroe C406,29.6256,-95.2672,HARRIS,['OZONE']
482011017,Baytown Garth C1017,29.823319,-94.983786,HARRIS,['OZONE']
482011034,Houston East C1,29.7681,-95.2206,HARRIS,"['OZONE', 'PM2.5']"
482011035,Clinton C403,29.7339,-95.2575,HARRIS,"['OZONE', 'PM2.5']"
482030002,Karnack C85,32.6706,-94.1681,HARRISON,"['OZONE', 'PM2.5']"
482151046,Edinburg C1046,26.288622,-98.152066,HIDALGO,['PM2.5']
482210001,Granbury C73,32.4419,-97.8033,HOOD,['OZONE']
482271072,Big Spring Midway,32.280278,-101.407222,HOWARD,
482311006,Greenville C1006/198,33.153077,-96.115561,HUNT,['OZONE']
482331073,Borger FM 1559,35.676128,-101.43967,HUTCHINSON,
482450009,Beaumont C2/C112,30.0394,-94.0747,JEFFERSON,['OZONE']
482450014,Groves C119,29.9614,-93.8964,JEFFERSON,
482450017,Port Neches C136,29.9908,-93.9533,JEFFERSON,
482450022,Hamshire C64,29.863952,-94.3178,JEFFERSON,"['OZONE', 'PM2.5']"
482451035,Nederland C1035,29.9786,-94.0111,JEFFERSON,['OZONE']
482451050,Beaumont Mary C1050,30.067316,-94.090912,JEFFERSON,
482510003,Cleburne Airport C77,32.353593,-97.436748,JOHNSON,['OZONE']
482570005,Kaufman C71,32.565,-96.3175,KAUFMAN,"['OZONE', 'PM2.5']"
483031028,Lubbock 12th Street,33.5853,-101.78698,LUBBOCK,['PM2.5']
483091037,Waco C1037,31.6531,-97.0706,MC LENNAN,"['OZONE', 'PM2.5']"
483230004,Eagle Pass C319,28.704607,-100.451155,MAVERICK,['PM2.5']
483390078,Conroe Relocated C78,30.3503,-95.425,MONTGOMERY,"['OZONE', 'PM2.5']"
483390698,Jones Forest C698,30.236111,-95.483055,MONTGOMERY,
483491051,Corsicana C1051,32.0319,-96.3992,NAVARRO,"['OZONE', 'PM2.5']"
483550083,Corpus Christi Palm,27.802885,-97.419881,NUECES,
483611001,West Orange C9/C141,30.0844,-93.7617,ORANGE,['OZONE']
483611083,Orange 1st Street,30.153675,-93.725897,ORANGE,
483670081,Parker County C76,32.8686,-97.9058,PARKER,['OZONE']
483739991,Alabama-Coushatta,30.6681,-94.6739,POLK,['OZONE']
483819991,Palo Duro,34.8803,-101.6649,RANDALL,['OZONE']
483951076,Franklin Oak Grove,31.168889,-96.481944,ROBERTSON,
483970001,Rockwall Heath C69,32.9361,-96.4592,ROCKWALL,['OZONE']
484011082,C1082,32.277911,-94.57087,RUSK,
484392003,Keller C17,32.922498,-97.282088,TARRANT,['OZONE']
484491078,Cookville FM 4855,33.0752,-94.8474,TITUS,
484530020,Audubon C38,30.483168,-97.8723,TRAVIS,['OZONE']
484531619,East Austin C1619,30.250845,-97.721277,TRAVIS,['OZONE']
484690003,Victoria C87,28.8358,-97.0056,VICTORIA,['OZONE']
484790016,Laredo C44,27.517403,-99.515244,WEBB,['OZONE']
484790017,Laredo Bridge C66,27.5017,-99.5031,WEBB,
484790313,Laredo C313,27.5994,-99.5333,WEBB,['PM2.5']
484910690,Lake Georgetown C690,30.666508,-97.734592,WILLIAMSON,['OZONE']
484931038,Floresville C1038,29.130675,-98.14806,WILSON,
490050007,Smithfield,41.842778,-111.85194,CACHE,"['NO2', 'OZONE', 'PM2.5']"
490071003,P2,39.595798,-110.769997,CARBON,"['PM10', 'NO2', 'OZONE', 'PM2.5']"
490110004,BV,40.897999,-111.885498,DAVIS,"['NO2', 'OZONE', 'PM2.5']"
490130002,Roosevelt,40.2943,-110.009,DUCHESNE,"['PM10', 'NO2', 'OZONE', 'PM2.5']"
490137011,Myton,40.2169,-110.182297,DUCHESNE,"['NO2', 'OZONE']"
490210005,Enoch,37.747445,-113.055524,IRON,"['NO2', 'OZONE', 'PM2.5']"
490352005,Copper View,40.598056,-111.894167,SALT LAKE,"['NO2', 'CO', 'PM2.5', 'SO2', 'OZONE']"
490353006,Hawthorne,40.733501,-111.871696,SALT LAKE,"['NO2', 'CO', 'PM2.5', 'PM10', 'SO2', 'OZONE']"
490353010,Rose Park,40.7955,-111.9309,SALT LAKE,"['NO2', 'CO', 'PM2.5', 'SO2', 'OZONE']"
490353013,Herriman #3,40.496408,-112.036305,SALT LAKE,"['PM10', 'NO2', 'OZONE', 'PM2.5']"
490353014,Lake Park,40.709867,-112.008664,SALT LAKE,"['NO2', 'OZONE', 'PM2.5']"
490353015,Utah Tech. Center,40.7771,-111.945,SALT LAKE,"['NO2', 'CO', 'PM2.5', 'PM10', 'SO2', 'OZONE']"
490353016,Prison Site,40.807897,-112.087717,SALT LAKE,"['NO2', 'OZONE', 'PM2.5']"
490354002,NR,40.662841,-111.901796,SALT LAKE,"['CO', 'NO2', 'OZONE', 'PM2.5']"
490370101,Canyonlands NP,38.4583,-109.8211,SAN JUAN,['OZONE']
490450004,Erda,40.600556,-112.355,TOOELE,"['NO2', 'OZONE', 'PM2.5']"
490471004,Vernal #4,40.464722,-109.56083,UINTAH,"['NO2', 'OZONE', 'PM2.5']"
490472002,Redwash,40.204433,-109.35321,UINTAH,"['NO2', 'OZONE']"
490472003,Ouray,40.054848,-109.68737,UINTAH,"['NO2', 'OZONE']"
490477022,Whiterocks,40.483799,-109.906197,UINTAH,"['NO2', 'OZONE']"
490494001,Lindon,40.3414,-111.7136,UTAH,"['NO2', 'CO', 'PM2.5', 'PM10', 'OZONE']"
490495010,Spanish Fork,40.136398,-111.660202,UTAH,"['NO2', 'OZONE', 'PM2.5']"
490530007,Hurricane,37.179,-113.3052,WASHINGTON,"['NO2', 'OZONE', 'PM2.5']"
490530130,Zion NP,37.1983,-113.1506,WASHINGTON,['OZONE']
490571003,Harrisville,41.302799,-111.988297,WEBER,"['NO2', 'CO', 'PM2.5', 'PM10', 'OZONE']"
500030004,Bennington,42.887501,-73.249702,BENNINGTON,"['PM10', 'OZONE', 'PM2.5']"
500070007,Underhill,44.528389,-72.868973,CHITTENDEN,"['CO', 'PM2.5', 'PM10', 'SO2', 'OZONE']"
500210002,Rutland,43.608528,-72.98246,RUTLAND,"['NO2', 'CO', 'PM2.5', 'PM10', 'SO2', 'OZONE']"
510030001,Albemarle HS,38.07657,-78.50397,ALBEMARLE,"['OZONE', 'PM2.5']"
510130020,AURORA HILLS,38.8577,-77.05922,ARLINGTON,"['CO', 'NO2', 'OZONE']"
510330001,CORBIN,38.20087,-77.37742,CAROLINE,['OZONE']
